truth,temporal_asymmetry,initial_m,final_m,regime_code,regime
0.52,-0.6000000000000001,0.6,-0.8969266023529681,-1,self_defeating
0.52,-0.5800000000000001,0.6,-0.8969263474105917,-1,self_defeating
0.52,-0.56,0.6,-0.8969260032727381,-1,self_defeating
0.52,-0.54,0.6,-0.8969255387322339,-1,self_defeating
0.52,-0.52,0.6,-0.8969249116626924,-1,self_defeating
0.52,-0.5,0.6,-0.8969240651974171,-1,self_defeating
0.52,-0.48000000000000004,0.6,-0.8969229225707125,-1,self_defeating
0.52,-0.46,0.6,-0.8969213801530151,-1,self_defeating
0.52,-0.44000000000000006,0.6,-0.8969192980468107,-1,self_defeating
0.52,-0.42000000000000004,0.6,-0.8969164873879134,-1,self_defeating
0.52,-0.4,0.6,-0.8969126931957075,-1,self_defeating
0.52,-0.38000000000000006,0.6,-0.8969075712083135,-1,self_defeating
0.52,-0.36000000000000004,0.6,-0.8969006565858367,-1,self_defeating
0.52,-0.34,0.6,-0.8968913216140336,-1,self_defeating
0.52,-0.32000000000000006,0.6,-0.8968787185187989,-1,self_defeating
0.52,-0.30000000000000004,0.6,-0.8968617021069862,-1,self_defeating
0.52,-0.28,0.6,-0.8968387250379957,-1,self_defeating
0.52,-0.26,0.6,-0.8968076958992404,-1,self_defeating
0.52,-0.24,0.6,-0.8967657866120137,-1,self_defeating
0.52,-0.22000000000000008,0.6,-0.8967091705977647,-1,self_defeating
0.52,-0.20000000000000007,0.6,-0.8966326659340569,-1,self_defeating
0.52,-0.18000000000000005,0.6,-0.8965292474145963,-1,self_defeating
0.52,-0.16000000000000003,0.6,-0.8963893763958598,-1,self_defeating
0.52,-0.14,0.6,0.8771670362410704,0,neutral
0.52,-0.12,0.6,0.8930459008048051,0,neutral
0.52,-0.09999999999999998,0.6,0.9024814441642276,0,neutral
0.52,-0.08000000000000007,0.6,0.9085889887022172,0,neutral
0.52,-0.06000000000000005,0.6,0.9127271018304984,0,neutral
0.52,-0.040000000000000036,0.6,0.9156098426992001,0,neutral
0.52,-0.020000000000000018,0.6,0.9176547733880936,0,neutral
0.52,0.0,0.6,0.9191233649162864,0,neutral
0.52,0.020000000000000018,0.6,0.9201871575564146,0,neutral
0.52,0.039999999999999925,0.6,0.9209624486245451,0,neutral
0.52,0.05999999999999994,0.6,0.9215299655664518,0,neutral
0.52,0.07999999999999996,0.6,0.9219467146906702,0,neutral
0.52,0.09999999999999998,0.6,0.9222534601793889,0,neutral
0.52,0.12,0.6,0.9224796221454253,0,neutral
0.52,0.14,0.6,0.9226465785172384,0,neutral
0.52,0.15999999999999992,0.6,0.9227699416781769,0,neutral
0.52,0.17999999999999994,0.6,0.9228611558376065,0,neutral
0.52,0.19999999999999996,0.6,0.9229286329213326,0,neutral
0.52,0.21999999999999997,0.6,0.9229785685943149,0,neutral
0.52,0.24,0.6,0.9230155330431448,0,neutral
0.52,0.26,0.6,0.9230429011902979,0,neutral
0.52,0.28,0.6,0.9230631673546742,0,neutral
0.52,0.30000000000000004,0.6,0.923078176150336,0,neutral
0.52,0.32000000000000006,0.6,0.9230892923351115,0,neutral
0.52,0.3400000000000001,0.6,0.9230975259784863,0,neutral
0.52,0.3599999999999999,0.6,0.9231036248275704,0,neutral
0.52,0.3799999999999999,0.6,0.9231081425359451,0,neutral
0.52,0.3999999999999999,0.6,0.9231114891005888,0,neutral
0.52,0.41999999999999993,0.6,0.9231139681671289,0,neutral
0.52,0.43999999999999995,0.6,0.9231158046337136,0,neutral
0.52,0.45999999999999996,0.6,0.9231171650826147,0,neutral
0.52,0.48,0.6,0.9231181729065429,0,neutral
0.52,0.5,0.6,0.9231189195091246,0,neutral
0.52,0.52,0.6,0.9231194725994737,0,neutral
0.52,0.54,0.6,0.9231198823353438,0,neutral
0.52,0.56,0.6,0.9231201858732003,0,neutral
0.52,0.5800000000000001,0.6,0.9231204107385096,0,neutral
0.52,0.6000000000000001,0.6,0.923120577322243,0,neutral
0.52,0.6199999999999999,0.6,0.9231207007301869,0,neutral
0.52,0.6399999999999999,0.6,0.9231207921528642,0,neutral
0.52,0.6599999999999999,0.6,0.9231208598803528,0,neutral
0.52,0.6799999999999999,0.6,0.9231209100540573,0,neutral
0.52,0.7,0.6,0.9231209472236226,0,neutral
0.52,0.72,0.6,0.9231209747594978,0,neutral
0.52,0.74,0.6,0.9231209951585672,0,neutral
0.52,0.76,0.6,0.9231210102705647,0,neutral
0.52,0.78,0.6,0.9231210214658051,0,neutral
0.52,0.8,0.6,0.9231210297594418,0,neutral
0.54,-0.8,0.6,-0.8963440702912955,-1,self_defeating
0.54,-0.78,0.6,-0.8963440574891981,-1,self_defeating
0.54,-0.76,0.6,-0.8963440402081702,-1,self_defeating
0.54,-0.74,0.6,-0.8963440168812149,-1,self_defeating
0.54,-0.7200000000000001,0.6,-0.8963439853931051,-1,self_defeating
0.54,-0.7000000000000001,0.6,-0.8963439428885779,-1,self_defeating
0.54,-0.68,0.6,-0.8963438855134218,-1,self_defeating
0.54,-0.66,0.6,-0.896343808064979,-1,self_defeating
0.54,-0.64,0.6,-0.8963437035203654,-1,self_defeating
0.54,-0.6200000000000001,0.6,-0.8963435623996223,-1,self_defeating
0.54,-0.6000000000000001,0.6,-0.8963433719060424,-1,self_defeating
0.54,-0.5800000000000001,0.6,-0.8963431147656912,-1,self_defeating
0.54,-0.56,0.6,-0.8963427676608567,-1,self_defeating
0.54,-0.54,0.6,-0.8963422991153019,-1,self_defeating
0.54,-0.52,0.6,-0.8963416666394249,-1,self_defeating
0.54,-0.5,0.6,-0.8963408128762091,-1,self_defeating
0.54,-0.48000000000000004,0.6,-0.8963396603980404,-1,self_defeating
0.54,-0.46,0.6,-0.8963381046817563,-1,self_defeating
0.54,-0.44000000000000006,0.6,-0.8963360046234251,-1,self_defeating
0.54,-0.42000000000000004,0.6,-0.896333169730028,-1,self_defeating
0.54,-0.4,0.6,-0.8963293428216379,-1,self_defeating
0.54,-0.38000000000000006,0.6,-0.8963241766664907,-1,self_defeating
0.54,-0.36000000000000004,0.6,-0.8963172024137153,-1,self_defeating
0.54,-0.34,0.6,-0.8963077869310775,-1,self_defeating
0.54,-0.32000000000000006,0.6,-0.8962950751241309,-1,self_defeating
0.54,-0.30000000000000004,0.6,-0.8962779119058646,-1,self_defeating
0.54,-0.28,0.6,-0.896254736557664,-1,self_defeating
0.54,-0.26,0.6,-0.8962234395670781,-1,self_defeating
0.54,-0.24,0.6,-0.8961811683474492,-1,self_defeating
0.54,-0.22000000000000008,0.6,-0.896124063099551,-1,self_defeating
0.54,-0.20000000000000007,0.6,-0.8960468968043431,-1,self_defeating
0.54,-0.18000000000000005,0.6,-0.8959425829168313,-1,self_defeating
0.54,-0.16000000000000003,0.6,-0.8958014991409018,-1,self_defeating
0.54,-0.14,0.6,0.8781007579928355,0,neutral
0.54,-0.12,0.6,0.8937657701657906,0,neutral
0.54,-0.09999999999999998,0.6,0.9030976158296075,0,neutral
0.54,-0.08000000000000007,0.6,0.9091452441035135,0,neutral
0.54,-0.06000000000000005,0.6,0.9132455353227326,0,neutral
0.54,-0.040000000000000036,0.6,0.916103131531324,0,neutral
0.54,-0.020000000000000018,0.6,0.9181307868829418,0,neutral
0.54,0.0,0.6,0.919587246785451,0,neutral
0.54,0.020000000000000018,0.6,0.9206423907147182,0,neutral
0.54,0.039999999999999925,0.6,0.9214114504985425,0,neutral
0.54,0.05999999999999994,0.6,0.9219744438961801,0,neutral
0.54,0.07999999999999996,0.6,0.9223878913045859,0,neutral
0.54,0.09999999999999998,0.6,0.9226922173617987,0,neutral
0.54,0.12,0.6,0.9229166013061363,0,neutral
0.54,0.14,0.6,0.9230822482645948,0,neutral
0.54,0.15999999999999992,0.6,0.9232046456202133,0,neutral
0.54,0.17999999999999994,0.6,0.9232951466013497,0,neutral
0.54,0.19999999999999996,0.6,0.9233620966102827,0,neutral
0.54,0.21999999999999997,0.6,0.9234116425061407,0,neutral
0.54,0.24,0.6,0.9234483185784055,0,neutral
0.54,0.26,0.6,0.9234754732976906,0,neutral
0.54,0.28,0.6,0.9234955814641195,0,neutral
0.54,0.30000000000000004,0.6,0.9235104732741417,0,neutral
0.54,0.32000000000000006,0.6,0.9235215028278889,0,neutral
0.54,0.3400000000000001,0.6,0.9235296723121045,0,neutral
0.54,0.3599999999999999,0.6,0.9235357236411645,0,neutral
0.54,0.3799999999999999,0.6,0.9235402061514633,0,neutral
0.54,0.3999999999999999,0.6,0.9235435266438164,0,neutral
0.54,0.41999999999999993,0.6,0.9235459863972219,0,neutral
0.54,0.43999999999999995,0.6,0.9235478085572134,0,neutral
0.54,0.45999999999999996,0.6,0.9235491584080396,0,neutral
0.54,0.48,0.6,0.9235501583810006,0,neutral
0.54,0.5,0.6,0.9235508991675963,0,neutral
0.54,0.52,0.6,0.9235514479494413,0,neutral
0.54,0.54,0.6,0.9235518544935393,0,neutral
0.54,0.56,0.6,0.9235521556668982,0,neutral
0.54,0.5800000000000001,0.6,0.9235523787805584,0,neutral
0.54,0.6000000000000001,0.6,0.923552544066646,0,neutral
0.54,0.6199999999999999,0.6,0.9235526665132745,0,neutral
0.54,0.6399999999999999,0.6,0.9235527572237942,0,neutral
0.54,0.6599999999999999,0.6,0.9235528244237045,0,neutral
0.54,0.6799999999999999,0.6,0.9235528742065702,0,neutral
0.54,0.7,0.6,0.9235529110865953,0,neutral
0.54,0.72,0.6,0.9235529384079743,0,neutral
0.54,0.74,0.6,0.9235529586481409,0,neutral
0.54,0.76,0.6,0.9235529736424204,0,neutral
0.54,0.78,0.6,0.9235529847504532,0,neutral
0.54,0.8,0.6,0.9235529929794849,0,neutral
0.56,-0.8,0.6,-0.895757530509728,-1,self_defeating
0.56,-0.78,0.6,-0.8957575175970438,-1,self_defeating
0.56,-0.76,0.6,-0.8957575001667392,-1,self_defeating
0.56,-0.74,0.6,-0.8957574766382813,-1,self_defeating
0.56,-0.7200000000000001,0.6,-0.8957574448781712,-1,self_defeating
0.56,-0.7000000000000001,0.6,-0.8957574020064816,-1,self_defeating
0.56,-0.68,0.6,-0.8957573441357074,-1,self_defeating
0.56,-0.66,0.6,-0.8957572660182491,-1,self_defeating
0.56,-0.64,0.6,-0.8957571605705564,-1,self_defeating
0.56,-0.6200000000000001,0.6,-0.89575701823078,-1,self_defeating
0.56,-0.6000000000000001,0.6,-0.8957568260916697,-1,self_defeating
0.56,-0.5800000000000001,0.6,-0.8957565667300706,-1,self_defeating
0.56,-0.56,0.6,-0.8957562166268399,-1,self_defeating
0.56,-0.54,0.6,-0.8957557440338275,-1,self_defeating
0.56,-0.52,0.6,-0.8957551060943696,-1,self_defeating
0.56,-0.5,0.6,-0.8957542449559376,-1,self_defeating
0.56,-0.48000000000000004,0.6,-0.8957530825219885,-1,self_defeating
0.56,-0.46,0.6,-0.8957515133662969,-1,self_defeating
0.56,-0.44000000000000006,0.6,-0.8957493951657338,-1,self_defeating
0.56,-0.42000000000000004,0.6,-0.895746535781192,-1,self_defeating
0.56,-0.4,0.6,-0.8957426758101293,-1,self_defeating
0.56,-0.38000000000000006,0.6,-0.8957374650194193,-1,self_defeating
0.56,-0.36000000000000004,0.6,-0.8957304305046878,-1,self_defeating
0.56,-0.34,0.6,-0.8957209336582379,-1,self_defeating
0.56,-0.32000000000000006,0.6,-0.8957081119875798,-1,self_defeating
0.56,-0.30000000000000004,0.6,-0.8956908004067289,-1,self_defeating
0.56,-0.28,0.6,-0.8956674246767635,-1,self_defeating
0.56,-0.26,0.6,-0.8956358569925513,-1,self_defeating
0.56,-0.24,0.6,-0.8955932199978432,-1,self_defeating
0.56,-0.22000000000000008,0.6,-0.8955356203170639,-1,self_defeating
0.56,-0.20000000000000007,0.6,-0.895457785349884,-1,self_defeating
0.56,-0.18000000000000005,0.6,-0.8953525665499324,-1,self_defeating
0.56,-0.16000000000000003,0.6,-0.8952102570584612,-1,self_defeating
0.56,-0.14,0.6,0.8790236806333988,0,neutral
0.56,-0.12,0.6,0.8944793947385418,0,neutral
0.56,-0.09999999999999998,0.6,0.9037091895750632,0,neutral
0.56,-0.08000000000000007,0.6,0.909697705056936,0,neutral
0.56,-0.06000000000000005,0.6,0.913760629682274,0,neutral
0.56,-0.040000000000000036,0.6,0.9165933627739054,0,neutral
0.56,-0.020000000000000018,0.6,0.9186039267511217,0,neutral
0.56,0.0,0.6,0.9200483797157311,0,neutral
0.56,0.020000000000000018,0.6,0.9210949615962696,0,neutral
0.56,0.039999999999999925,0.6,0.9218578513992183,0,neutral
0.56,0.05999999999999994,0.6,0.9224163651648533,0,neutral
0.56,0.07999999999999996,0.6,0.9228265425973562,0,neutral
0.56,0.09999999999999998,0.6,0.9231284723153838,0,neutral
0.56,0.12,0.6,0.9233510951191836,0,neutral
0.56,0.14,0.6,0.9235154450481221,0,neutral
0.56,0.15999999999999992,0.6,0.9236368857064221,0,neutral
0.56,0.17999999999999994,0.6,0.9237266802206479,0,neutral
0.56,0.19999999999999996,0.6,0.9237931081070805,0,neutral
0.56,0.21999999999999997,0.6,0.9238422678838469,0,neutral
0.56,0.24,0.6,0.9238786582836238,0,neutral
0.56,0.26,0.6,0.9239056015750635,0,neutral
0.56,0.28,0.6,0.9239255532234408,0,neutral
0.56,0.30000000000000004,0.6,0.9239403291431948,0,neutral
0.56,0.32000000000000006,0.6,0.9239512728768573,0,neutral
0.56,0.3400000000000001,0.6,0.9239593788023858,0,neutral
0.56,0.3599999999999999,0.6,0.9239653830561038,0,neutral
0.56,0.3799999999999999,0.6,0.9239698306976678,0,neutral
0.56,0.3999999999999999,0.6,0.923973125361665,0,neutral
0.56,0.41999999999999993,0.6,0.9239755659826204,0,neutral
0.56,0.43999999999999995,0.6,0.9239773739698591,0,neutral
0.56,0.45999999999999996,0.6,0.9239787133217539,0,neutral
0.56,0.48,0.6,0.9239797055171904,0,neutral
0.56,0.5,0.6,0.9239804405422055,0,neutral
0.56,0.52,0.6,0.9239809850558496,0,neutral
0.56,0.54,0.6,0.9239813884380321,0,neutral
0.56,0.56,0.6,0.9239816872690115,0,neutral
0.56,0.5800000000000001,0.6,0.9239819086474079,0,neutral
0.56,0.6000000000000001,0.6,0.9239820726479879,0,neutral
0.56,0.6199999999999999,0.6,0.9239821941422932,0,neutral
0.56,0.6399999999999999,0.6,0.9239822841473168,0,neutral
0.56,0.6599999999999999,0.6,0.9239823508245839,0,neutral
0.56,0.6799999999999999,0.6,0.9239824002202667,0,neutral
0.56,0.7,0.6,0.92398243681346,0,neutral
0.56,0.72,0.6,0.9239824639223491,0,neutral
0.56,0.74,0.6,0.9239824840050993,0,neutral
0.56,0.76,0.6,0.923982498882762,0,neutral
0.56,0.78,0.6,0.9239825099044029,0,neutral
0.56,0.8,0.6,0.923982518069434,0,neutral
0.5800000000000001,-0.8,0.6,-0.8951676565256526,-1,self_defeating
0.5800000000000001,-0.78,0.6,-0.8951676435012079,-1,self_defeating
0.5800000000000001,-0.76,0.6,-0.8951676259200425,-1,self_defeating
0.5800000000000001,-0.74,0.6,-0.8951676021879436,-1,self_defeating
0.5800000000000001,-0.7200000000000001,0.6,-0.8951675701529469,-1,self_defeating
0.5800000000000001,-0.7000000000000001,0.6,-0.8951675269101984,-1,self_defeating
0.5800000000000001,-0.68,0.6,-0.8951674685385468,-1,self_defeating
0.5800000000000001,-0.66,0.6,-0.8951673897449732,-1,self_defeating
0.5800000000000001,-0.64,0.6,-0.8951672833846182,-1,self_defeating
0.5800000000000001,-0.6200000000000001,0.6,-0.8951671398128721,-1,self_defeating
0.5800000000000001,-0.6000000000000001,0.6,-0.8951669460107687,-1,self_defeating
0.5800000000000001,-0.5800000000000001,0.6,-0.8951666844043499,-1,self_defeating
0.5800000000000001,-0.56,0.6,-0.8951663312709036,-1,self_defeating
0.5800000000000001,-0.54,0.6,-0.8951658545874808,-1,self_defeating
0.5800000000000001,-0.52,0.6,-0.8951652111264606,-1,self_defeating
0.5800000000000001,-0.5,0.6,-0.8951643425345427,-1,self_defeating
0.5800000000000001,-0.48000000000000004,0.6,-0.8951631700391555,-1,self_defeating
0.5800000000000001,-0.46,0.6,-0.8951615873014237,-1,self_defeating
0.5800000000000001,-0.44000000000000006,0.6,-0.8951594507660785,-1,self_defeating
0.5800000000000001,-0.42000000000000004,0.6,-0.8951565666304461,-1,self_defeating
0.5800000000000001,-0.4,0.6,-0.8951526732457645,-1,self_defeating
0.5800000000000001,-0.38000000000000006,0.6,-0.8951474173456628,-1,self_defeating
0.5800000000000001,-0.36000000000000004,0.6,-0.8951403219291891,-1,self_defeating
0.5800000000000001,-0.34,0.6,-0.8951307428549699,-1,self_defeating
0.5800000000000001,-0.32000000000000006,0.6,-0.8951178101537679,-1,self_defeating
0.5800000000000001,-0.30000000000000004,0.6,-0.8951003486341559,-1,self_defeating
0.5800000000000001,-0.28,0.6,-0.8950767703927729,-1,self_defeating
0.5800000000000001,-0.26,0.6,-0.8950449291364844,-1,self_defeating
0.5800000000000001,-0.24,0.6,-0.8950019224744044,-1,self_defeating
0.5800000000000001,-0.22000000000000008,0.6,-0.8949438230942882,-1,self_defeating
0.5800000000000001,-0.20000000000000007,0.6,-0.8948653123234623,-1,self_defeating
0.5800000000000001,-0.18000000000000005,0.6,-0.8947591789427322,-1,self_defeating
0.5800000000000001,-0.16000000000000003,0.6,-0.8946156306085048,-1,self_defeating
0.5800000000000001,-0.14,0.6,0.8799360338335448,0,neutral
0.5800000000000001,-0.12,0.6,0.8951868593055133,0,neutral
0.5800000000000001,-0.09999999999999998,0.6,0.9043162131016912,0,neutral
0.5800000000000001,-0.08000000000000007,0.6,0.9102464045680596,0,neutral
0.5800000000000001,-0.06000000000000005,0.6,0.9142724106570461,0,neutral
0.5800000000000001,-0.040000000000000036,0.6,0.9170805580942851,0,neutral
0.5800000000000001,-0.020000000000000018,0.6,0.9190742121674403,0,neutral
0.5800000000000001,0.0,0.6,0.9205067812724148,0,neutral
0.5800000000000001,0.020000000000000018,0.6,0.9215448866863242,0,neutral
0.5800000000000001,0.039999999999999925,0.6,0.9223016670671841,0,neutral
0.5800000000000001,0.05999999999999994,0.6,0.9228557445896255,0,neutral
0.5800000000000001,0.07999999999999996,0.6,0.9232626834129756,0,neutral
0.5800000000000001,0.09999999999999998,0.6,0.923562239615399,0,neutral
0.5800000000000001,0.12,0.6,0.9237831179648374,0,neutral
0.5800000000000001,0.14,0.6,0.9239461831058433,0,neutral
0.5800000000000001,0.15999999999999992,0.6,0.9240666760706356,0,neutral
0.5800000000000001,0.17999999999999994,0.6,0.9241557707527919,0,neutral
0.5800000000000001,0.19999999999999996,0.6,0.9242216814126638,0,neutral
0.5800000000000001,0.21999999999999997,0.6,0.924270458686815,0,neutral
0.5800000000000001,0.24,0.6,0.9243065660875002,0,neutral
0.5800000000000001,0.26,0.6,0.9243332999284446,0,neutral
0.5800000000000001,0.28,0.6,0.9243530965219019,0,neutral
0.5800000000000001,0.30000000000000004,0.6,0.9243677576343566,0,neutral
0.5800000000000001,0.32000000000000006,0.6,0.924378616349699,0,neutral
0.5800000000000001,0.3400000000000001,0.6,0.924386659310218,0,neutral
0.5800000000000001,0.3599999999999999,0.6,0.9243926169282451,0,neutral
0.5800000000000001,0.3799999999999999,0.6,0.9243970300266907,0,neutral
0.5800000000000001,0.3999999999999999,0.6,0.9244002991035072,0,neutral
0.5800000000000001,0.41999999999999993,0.6,0.9244027207706541,0,neutral
0.5800000000000001,0.43999999999999995,0.6,0.9244045147174668,0,neutral
0.5800000000000001,0.45999999999999996,0.6,0.9244058436684521,0,neutral
0.5800000000000001,0.48,0.6,0.9244068281589768,0,neutral
0.5800000000000001,0.5,0.6,0.9244075574762016,0,neutral
0.5800000000000001,0.52,0.6,0.9244080977614922,0,neutral
0.5800000000000001,0.54,0.6,0.9244084980112784,0,neutral
0.5800000000000001,0.56,0.6,0.924408794521746,0,neutral
0.5800000000000001,0.5800000000000001,0.6,0.9244090141810786,0,neutral
0.5800000000000001,0.6000000000000001,0.6,0.9244091769081522,0,neutral
0.5800000000000001,0.6199999999999999,0.6,0.9244092974590248,0,neutral
0.5800000000000001,0.6399999999999999,0.6,0.9244093867651383,0,neutral
0.5800000000000001,0.6599999999999999,0.6,0.9244094529246416,0,neutral
0.5800000000000001,0.6799999999999999,0.6,0.9244095019367561,0,neutral
0.5800000000000001,0.7,0.6,0.9244095382457954,0,neutral
0.5800000000000001,0.72,0.6,0.924409565144178,0,neutral
0.5800000000000001,0.74,0.6,0.9244095850709816,0,neutral
0.5800000000000001,0.76,0.6,0.9244095998331161,0,neutral
0.5800000000000001,0.78,0.6,0.9244096107691717,0,neutral
0.5800000000000001,0.8,0.6,0.9244096188707996,0,neutral
0.6000000000000001,-0.8,0.6,-0.8945744293346558,-1,self_defeating
0.6000000000000001,-0.78,0.6,-0.8945744161972622,-1,self_defeating
0.6000000000000001,-0.76,0.6,-0.8945743984636312,-1,self_defeating
0.6000000000000001,-0.74,0.6,-0.8945743745257255,-1,self_defeating
0.6000000000000001,-0.7200000000000001,0.6,-0.8945743422129184,-1,self_defeating
0.6000000000000001,-0.7000000000000001,0.6,-0.8945742985951648,-1,self_defeating
0.6000000000000001,-0.68,0.6,-0.8945742397173084,-1,self_defeating
0.6000000000000001,-0.66,0.6,-0.8945741602404285,-1,self_defeating
0.6000000000000001,-0.64,0.6,-0.894574052957704,-1,self_defeating
0.6000000000000001,-0.6200000000000001,0.6,-0.894573908140885,-1,self_defeating
0.6000000000000001,-0.6000000000000001,0.6,-0.8945737126581013,-1,self_defeating
0.6000000000000001,-0.5800000000000001,0.6,-0.8945734487829867,-1,self_defeating
0.6000000000000001,-0.56,0.6,-0.894573092587095,-1,self_defeating
0.6000000000000001,-0.54,0.6,-0.8945726117697556,-1,self_defeating
0.6000000000000001,-0.52,0.6,-0.8945719627284442,-1,self_defeating
0.6000000000000001,-0.5,0.6,-0.8945710866037622,-1,self_defeating
0.6000000000000001,-0.48000000000000004,0.6,-0.8945699039399169,-1,self_defeating
0.6000000000000001,-0.46,0.6,-0.894568307475674,-1,self_defeating
0.6000000000000001,-0.44000000000000006,0.6,-0.894566152410514,-1,self_defeating
0.6000000000000001,-0.42000000000000004,0.6,-0.8945632432604934,-1,self_defeating
0.6000000000000001,-0.4,0.6,-0.8945593161067222,-1,self_defeating
0.6000000000000001,-0.38000000000000006,0.6,-0.89455401461729,-1,self_defeating
0.6000000000000001,-0.36000000000000004,0.6,-0.8945468576510361,-1,self_defeating
0.6000000000000001,-0.34,0.6,-0.8945371954739454,-1,self_defeating
0.6000000000000001,-0.32000000000000006,0.6,-0.8945241505603099,-1,self_defeating
0.6000000000000001,-0.30000000000000004,0.6,-0.8945065375054124,-1,self_defeating
0.6000000000000001,-0.28,0.6,-0.8944827545954495,-1,self_defeating
0.6000000000000001,-0.26,0.6,-0.8944506368514246,-1,self_defeating
0.6000000000000001,-0.24,0.6,-0.8944072565793122,-1,self_defeating
0.6000000000000001,-0.22000000000000008,0.6,-0.8943486521651577,-1,self_defeating
0.6000000000000001,-0.20000000000000007,0.6,-0.8942694583664202,-1,self_defeating
0.6000000000000001,-0.18000000000000005,0.6,-0.8941624006107253,-1,self_defeating
0.6000000000000001,-0.16000000000000003,0.6,-0.8940176001350678,-1,self_defeating
0.6000000000000001,-0.14,0.6,0.8808380390672516,0,neutral
0.6000000000000001,-0.12,0.6,0.8958882467597732,0,neutral
0.6000000000000001,-0.09999999999999998,0.6,0.9049187333365015,0,neutral
0.6000000000000001,-0.08000000000000007,0.6,0.9107913752197917,0,neutral
0.6000000000000001,-0.06000000000000005,0.6,0.9147809037206256,0,neutral
0.6000000000000001,-0.040000000000000036,0.6,0.9175647389599885,0,neutral
0.6000000000000001,-0.020000000000000018,0.6,0.9195416621488316,0,neutral
0.6000000000000001,0.0,0.6,0.9209624688884146,0,neutral
0.6000000000000001,0.020000000000000018,0.6,0.9219921823541237,0,neutral
0.6000000000000001,0.039999999999999925,0.6,0.9227429131379508,0,neutral
0.6000000000000001,0.05999999999999994,0.6,0.9232925972900368,0,neutral
0.6000000000000001,0.07999999999999996,0.6,0.9236963285030643,0,neutral
0.6000000000000001,0.09999999999999998,0.6,0.9239935337484476,0,neutral
0.6000000000000001,0.12,0.6,0.9242126841373897,0,neutral
0.6000000000000001,0.14,0.6,0.9243744765917402,0,neutral
0.6000000000000001,0.15999999999999992,0.6,0.9244940307640559,0,neutral
0.6000000000000001,0.17999999999999994,0.6,0.9245824321734739,0,neutral
0.6000000000000001,0.19999999999999996,0.6,0.9246478304471297,0,neutral
0.6000000000000001,0.21999999999999997,0.6,0.924696228794143,0,neutral
0.6000000000000001,0.24,0.6,0.924732055838862,0,neutral
0.6000000000000001,0.26,0.6,0.9247585821842923,0,neutral
0.6000000000000001,0.28,0.6,0.9247782251694205,0,neutral
0.6000000000000001,0.30000000000000004,0.6,0.9247927725453078,0,neutral
0.6000000000000001,0.32000000000000006,0.6,0.9248035470350388,0,neutral
0.6000000000000001,0.3400000000000001,0.6,0.924811527617522,0,neutral
0.6000000000000001,0.3599999999999999,0.6,0.9248174390345459,0,neutral
0.6000000000000001,0.3799999999999999,0.6,0.9248218179118135,0,neutral
0.6000000000000001,0.3999999999999999,0.6,0.9248250616399025,0,neutral
0.6000000000000001,0.41999999999999993,0.6,0.9248274645298663,0,neutral
0.6000000000000001,0.43999999999999995,0.6,0.924829244567086,0,neutral
0.6000000000000001,0.45999999999999996,0.6,0.9248305632140783,0,neutral
0.6000000000000001,0.48,0.6,0.924831540071484,0,neutral
0.6000000000000001,0.5,0.6,0.9248322637341019,0,neutral
0.6000000000000001,0.52,0.6,0.9248327998304371,0,neutral
0.6000000000000001,0.54,0.6,0.9248331969770128,0,neutral
0.6000000000000001,0.56,0.6,0.9248334911885898,0,neutral
0.6000000000000001,0.5800000000000001,0.6,0.9248337091448756,0,neutral
0.6000000000000001,0.6000000000000001,0.6,0.9248338706103085,0,neutral
0.6000000000000001,0.6199999999999999,0.6,0.9248339902265386,0,neutral
0.6000000000000001,0.6399999999999999,0.6,0.9248340788402541,0,neutral
0.6000000000000001,0.6599999999999999,0.6,0.9248341444868177,0,neutral
0.6000000000000001,0.6799999999999999,0.6,0.9248341931189376,0,neutral
0.6000000000000001,0.7,0.6,0.9248342291464705,0,neutral
0.6000000000000001,0.72,0.6,0.9248342558363082,0,neutral
0.6000000000000001,0.74,0.6,0.9248342756086179,0,neutral
0.6000000000000001,0.76,0.6,0.9248342902563007,0,neutral
0.6000000000000001,0.78,0.6,0.9248343011075684,0,neutral
0.6000000000000001,0.8,0.6,0.9248343091463839,0,neutral
0.6199999999999999,-0.8,0.6,-0.8939778298256414,-1,self_defeating
0.6199999999999999,-0.78,0.6,-0.8939778165740946,-1,self_defeating
0.6199999999999999,-0.76,0.6,-0.8939777986863732,-1,self_defeating
0.6199999999999999,-0.74,0.6,-0.8939777745404668,-1,self_defeating
0.6199999999999999,-0.7200000000000001,0.6,-0.8939777419468877,-1,self_defeating
0.6199999999999999,-0.7000000000000001,0.6,-0.8939776979501315,-1,self_defeating
0.6199999999999999,-0.68,0.6,-0.8939776385606741,-1,self_defeating
0.6199999999999999,-0.66,0.6,-0.893977558393204,-1,self_defeating
0.6199999999999999,-0.64,0.6,-0.8939774501782777,-1,self_defeating
0.6199999999999999,-0.6200000000000001,0.6,-0.8939773041031135,-1,self_defeating
0.6199999999999999,-0.6000000000000001,0.6,-0.8939771069217333,-1,self_defeating
0.6199999999999999,-0.5800000000000001,0.6,-0.8939768407537385,-1,self_defeating
0.6199999999999999,-0.56,0.6,-0.8939764814627558,-1,self_defeating
0.6199999999999999,-0.54,0.6,-0.8939759964674313,-1,self_defeating
0.6199999999999999,-0.52,0.6,-0.8939753417863415,-1,self_defeating
